0,1.96524,-1.30139
0,0.355198,0.928389
0,0.256327,2.20256
0,0.8047,0.144643
0,1.97872,-0.122288
0,0.273797,2.27612
0,0.326619,-0.194054
0,0.748421,1.07847
0,1.63181,-0.750076
0,-0.230297,0.194702
0,1.2071,-0.0403353
0,-1.65483,1.05331
0,1.32772,-1.00184
0,0.0181982,-1.24952
0,-0.2985,2.02452
0,-0.691254,-0.834417
0,1.94752,-0.835261
0,0.126583,0.961351
0,-1.29263,-0.284563
0,-0.776871,-1.37686
0,-0.876374,0.868736
0,-2.37588,1.18831
0,-0.542917,0.151622
0,0.329357,-0.928803
0,-0.297211,-0.812383
0,0.827346,-0.234449
0,0.49767,0.468604
0,-0.788732,1.36386
0,-0.832793,-0.160871
0,-1.08991,-0.746747
0,1.08732,0.0828685
0,1.37074,-1.18557
0,0.921745,-0.225512
0,0.169753,-2.02321
0,1.00341,1.78449
0,-1.32804,2.07622
0,0.874504,0.152017
0,1.30162,-0.502477
0,1.24124,0.0888966
0,0.540364,0.210244
0,1.10583,-0.418582
0,-0.734414,0.555106
0,0.6461,1.14671
0,-0.284362,1.52905
0,0.544267,-1.48739
0,0.687238,-1.35553
0,0.455009,-0.0816394
0,-0.868005,0.87087
0,-0.85458,0.819746
0,-1.29278,-0.962408
0,-0.0834213,1.04756
0,-1.80726,1.23315
0,1.63344,2.14834
0,-0.517975,-0.551069
0,0.0853779,-0.237543
0,-1.00342,0.493406
0,0.133341,1.32698
0,-1.05077,0.552803
0,-0.0362845,0.288096
0,0.152047,-0.695215
0,0.481976,-0.802738
0,-0.781866,-2.12412
0,0.248599,-0.696556
0,0.701533,1.20495
0,1.21734,-1.19032
0,0.413824,0.232317
0,1.18336,-0.874059
0,-0.839019,-0.191161
0,-0.349018,-0.826064
0,0.684985,-0.0235168
0,-1.21228,0.409334
0,1.13259,-0.295348
0,2.33715,-0.672727
0,1.64169,0.339112
0,0.177889,0.612768
0,2.60492,1.1233
0,0.305512,-2.05439
0,0.1863,-0.764196
0,0.181646,1.00124
0,0.95834,0.0169324
0,0.211901,-1.14684
0,0.811648,-1.16026
0,1.13462,0.050543
0,-0.21124,1.6203
0,1.99906,-0.486072
0,-2.90693,1.17883
0,1.10096,-0.437757
0,-0.621203,-1.34466
0,-0.724786,-1.07347
0,1.00581,-0.118415
0,-0.464735,0.203824
0,0.990297,-0.537302
0,-0.357501,0.243266
0,-0.329736,1.5245
0,0.0650468,0.599043
0,1.25278,1.68906
0,-0.0973867,0.52581
0,0.34744,0.344613
0,0.967799,0.792252
0,0.423,0.10316
0,-0.77521,-0.618912
0,0.113845,0.0910889
0,0.77176,2.34098
0,0.431549,-0.208442
0,0.517628,0.126562
0,0.106699,-0.455821
0,-0.369001,-0.460627
0,-0.235914,0.290005
0,0.590714,-1.11307
0,-1.20752,0.252548
0,-0.692999,1.14999
0,0.889767,-0.178793
0,-0.607376,0.195489
0,-2.46272,2.08238
0,0.73958,-1.45396
0,-1.14802,-1.32808
0,0.732817,0.977582
0,-1.16882,-0.0399352
0,-0.20938,-0.952549
0,0.756474,-1.13352
0,0.95201,-1.51355
0,0.703765,1.02644
0,2.29768,0.548592
0,1.27017,2.30611
0,0.662717,-0.728634
0,1.13506,-0.456711
0,-1.74314,0.797819
0,-0.621013,0.699719
0,-1.22406,-0.23678
0,0.14511,0.931145
0,-0.381708,-0.226154
0,-1.06022,-0.728974
0,-0.405539,-0.192661
0,-0.283889,2.85328
0,-0.196096,-0.217171
0,-2.34548,-1.70983
0,-0.743073,-0.850553
0,-0.233336,-1.22773
0,0.683922,-0.205075
0,1.38011,-1.58853
0,1.03434,-1.68227
0,0.322904,2.53191
0,-0.631409,-2.01284
0,-2.16514,-0.711957
0,-0.580101,-0.840024
0,0.151814,0.319396
0,1.10741,-0.480432
0,-0.830811,0.825677
0,0.0126338,-0.505667
0,1.55659,-0.207086
0,1.59073,-1.60643
0,0.487499,-0.935955
0,-0.31314,-1.2838
0,0.19863,1.72776
0,2.07907,-0.290611
0,0.518024,0.151214
0,-0.482489,-0.47143
0,0.343453,1.61452
0,-0.0641307,0.326124
0,-0.174045,-0.327505
